Actor/EditorSuffix/GuideVisualQuadSplat,=0
Achievement/EditorPrefix/Combat_Micro_HotPickup,Combate de liga - /// League Combat -=1759
Achievement/EditorPrefix/Combat_Micro_Unit20Kills,Combate de liga - /// League Combat -=1760
Achievement/EditorPrefix/Combat_NoCounterAttacks,Combate de liga - /// League Combat -=1761
Achievement/EditorPrefix/Combat_Spells_AutoTurretSCVKills,Combate de liga - /// League Combat -=1762
Achievement/EditorPrefix/Combat_Spells_Blink,Combate melé - /// Melee Combat -=1763
Achievement/EditorPrefix/Combat_Spells_Changeling,Combate de liga - /// League Combat -=1764
Achievement/EditorPrefix/Combat_Spells_HallucinationAbsorb,Combate de liga - /// League Combat -=1765
Achievement/EditorPrefix/Combat_Spells_HallucinationCount,Combate melé - /// Melee Combat -=1766
Achievement/EditorPrefix/Combat_Spells_Heal,Combate de liga - /// League Combat -=1767
Achievement/EditorPrefix/Combat_Spells_HighTemplarKills,Combate melé - /// Melee Combat -=1768
Achievement/EditorPrefix/Combat_Spells_InfestedTerrans,Combate de liga - /// League Combat -=1769
Achievement/EditorPrefix/Combat_Spells_MULE,Combate de liga - /// League Combat -=1770
Achievement/EditorPrefix/Combat_Spells_NeuralParasite,Combate de liga - /// League Combat -=1771
Achievement/EditorPrefix/Combat_Spells_Nuke,Combate de liga - /// League Combat -=1772
Achievement/EditorPrefix/Combat_Spells_PhasePrism,Combate melé - /// Melee Combat -=1773
Achievement/EditorPrefix/Combat_Spells_Seeker,Combate de liga - /// League Combat -=1774
Achievement/EditorPrefix/Combat_Spells_Snipe,Combate de liga - /// League Combat -=1775
Achievement/EditorPrefix/Combat_Spells_SpawnLarva,Combate de liga - /// League Combat -=1776
Achievement/EditorPrefix/Combat_Spells_Vortex,Combate melé - /// Melee Combat -=1777
Achievement/EditorPrefix/Combat_Spells_Yamato,Combate de liga - /// League Combat -=1778
Achievement/EditorPrefix/Combat_Spells_ZealotWhileZerg,Combate melé - /// Melee Combat -=1779
Achievement/EditorPrefix/Combat_Teammatery_Heal,Combate de liga - /// League Combat -=1780
Achievement/EditorPrefix/Combat_Teammatery_Repair,Economía - /// Economy -=1781
Achievement/EditorPrefix/Combat_TownHallDestroyer,Combate de liga - /// League Combat -=1782
Achievement/EditorPrefix/QuickMatch_Competitive_FFA_5000_Kills,Competitiva - /// Competitive -=1783
Achievement/EditorPrefix/StarCraftMaster_01,Maestría de StarCraft - /// StarCraft Master -=1784
Achievement/EditorPrefix/StarCraftMaster_02,Maestría de StarCraft - /// StarCraft Master -=1785
Achievement/EditorPrefix/StarCraftMaster_03,Maestría de StarCraft - /// StarCraft Master -=1786
Achievement/EditorPrefix/StarCraftMaster_04,Maestría de StarCraft - /// StarCraft Master -=1787
Achievement/EditorPrefix/StarCraftMaster_05,Maestría de StarCraft - /// StarCraft Master -=1788
Achievement/EditorPrefix/StarCraftMaster_06,Maestría de StarCraft - /// StarCraft Master -=1789
Achievement/EditorPrefix/StarCraftMaster_07,Maestría de StarCraft - /// StarCraft Master -=1790
AchievementTerm/EditorPrefix/Challenge_Meta_GoldCollection_1,Meta (Desafíos) - /// Meta (Challenges) -=1791
AchievementTerm/EditorPrefix/Challenge_Meta_GoldCollection_2,Meta (Desafíos) - /// Meta (Challenges) -=1792
AchievementTerm/EditorPrefix/Challenge_Meta_GoldCollection_3,Meta (Desafíos) - /// Meta (Challenges) -=1793
AchievementTerm/EditorPrefix/Challenge_Meta_GoldCollection_4,Meta (Desafíos) - /// Meta (Challenges) -=1794
AchievementTerm/EditorPrefix/Challenge_Meta_GoldCollection_5,Meta (Desafíos) - /// Meta (Challenges) -=1795
AchievementTerm/EditorPrefix/Challenge_Meta_GoldCollection_6,Meta (Desafíos) - /// Meta (Challenges) -=1796
AchievementTerm/EditorPrefix/Challenge_Meta_GoldCollection_7,Meta (Desafíos) - /// Meta (Challenges) -=1797
AchievementTerm/EditorPrefix/Challenge_Meta_GoldCollection_8,Meta (Desafíos) - /// Meta (Challenges) -=1798
AchievementTerm/EditorPrefix/Challenge_Meta_GoldCollection_9,Meta (Desafíos) - /// Meta (Challenges) -=1799
AchievementTerm/EditorPrefix/Combat_Meta_Economy_1,Meta (Economía) - /// Meta (Economy) -=1800
AchievementTerm/EditorPrefix/Combat_Meta_Economy_2,Meta (Economía) - /// Meta (Economy) -=1801
AchievementTerm/EditorPrefix/Combat_Meta_Economy_3,Meta (Economía) - /// Meta (Economy) -=1802
AchievementTerm/EditorPrefix/Combat_Meta_Economy_4,Meta (Economía) - /// Meta (Economy) -=1803
AchievementTerm/EditorPrefix/Combat_Meta_Economy_5,Meta (Economía) - /// Meta (Economy) -=1804
AchievementTerm/EditorPrefix/Combat_Meta_Economy_6,Meta (Economía) - /// Meta (Economy) -=1805
AchievementTerm/EditorPrefix/Combat_Meta_Economy_7,Meta (Economía) - /// Meta (Economy) -=1806
AchievementTerm/EditorPrefix/Combat_Meta_Economy_8,Meta (Economía) - /// Meta (Economy) -=1807
AchievementTerm/EditorPrefix/Combat_Meta_Economy_9,Meta (Economía) - /// Meta (Economy) -=1808
AchievementTerm/EditorPrefix/Combat_Meta_LeagueCombat_1,Meta (Combate de liga) - /// Meta (League Combat) -=1809
AchievementTerm/EditorPrefix/Combat_Meta_LeagueCombat_10,Meta (Combate de liga) - /// Meta (League Combat) -=1810
AchievementTerm/EditorPrefix/Combat_Meta_LeagueCombat_11,Meta (Combate de liga) - /// Meta (League Combat) -=1811
AchievementTerm/EditorPrefix/Combat_Meta_LeagueCombat_12,Meta (Combate de liga) - /// Meta (League Combat) -=1812
AchievementTerm/EditorPrefix/Combat_Meta_LeagueCombat_13,Meta (Combate de liga) - /// Meta (League Combat) -=1813
AchievementTerm/EditorPrefix/Combat_Meta_LeagueCombat_14,Meta (Combate de liga) - /// Meta (League Combat) -=1814
AchievementTerm/EditorPrefix/Combat_Meta_LeagueCombat_15,Meta (Combate de liga) - /// Meta (League Combat) -=1815
AchievementTerm/EditorPrefix/Combat_Meta_LeagueCombat_16,Meta (Combate de liga) - /// Meta (League Combat) -=1816
AchievementTerm/EditorPrefix/Combat_Meta_LeagueCombat_17,Meta (Combate de liga) - /// Meta (League Combat) -=1817
AchievementTerm/EditorPrefix/Combat_Meta_LeagueCombat_18,Meta (Combate de liga) - /// Meta (League Combat) -=1818
AchievementTerm/EditorPrefix/Combat_Meta_LeagueCombat_19,Meta (Combate de liga) - /// Meta (League Combat) -=1819
AchievementTerm/EditorPrefix/Combat_Meta_LeagueCombat_2,Meta (Combate de liga) - /// Meta (League Combat) -=1820
AchievementTerm/EditorPrefix/Combat_Meta_LeagueCombat_20,Meta (Combate de liga) - /// Meta (League Combat) -=1821
AchievementTerm/EditorPrefix/Combat_Meta_LeagueCombat_21,Meta (Combate de liga) - /// Meta (League Combat) -=1822
AchievementTerm/EditorPrefix/Combat_Meta_LeagueCombat_22,Meta (Combate de liga) - /// Meta (League Combat) -=1823
AchievementTerm/EditorPrefix/Combat_Meta_LeagueCombat_23,Meta (Combate de liga) - /// Meta (League Combat) -=1824
AchievementTerm/EditorPrefix/Combat_Meta_LeagueCombat_24,Meta (Combate de liga) - /// Meta (League Combat) -=1825
AchievementTerm/EditorPrefix/Combat_Meta_LeagueCombat_25,Meta (Combate de liga) - /// Meta (League Combat) -=1826
AchievementTerm/EditorPrefix/Combat_Meta_LeagueCombat_26,Meta (Combate de liga) - /// Meta (League Combat) -=1827
AchievementTerm/EditorPrefix/Combat_Meta_LeagueCombat_27,Meta (Combate de liga) - /// Meta (League Combat) -=1828
AchievementTerm/EditorPrefix/Combat_Meta_LeagueCombat_28,Meta (Combate de liga) - /// Meta (League Combat) -=1829
AchievementTerm/EditorPrefix/Combat_Meta_LeagueCombat_4,Meta (Combate de liga) - /// Meta (League Combat) -=1830
AchievementTerm/EditorPrefix/Combat_Meta_LeagueCombat_5,Meta (Combate de liga) - /// Meta (League Combat) -=1831
AchievementTerm/EditorPrefix/Combat_Meta_LeagueCombat_6,Meta (Combate de liga) - /// Meta (League Combat) -=1832
AchievementTerm/EditorPrefix/Combat_Meta_LeagueCombat_8,Meta (Combate de liga) - /// Meta (League Combat) -=1833
AchievementTerm/EditorPrefix/Combat_Meta_LeagueCombat_9,Meta (Combate de liga) - /// Meta (League Combat) -=1834
AchievementTerm/EditorPrefix/Combat_Meta_MeleeCombat_1,Meta (Combate melé) - /// Meta (Melee Combat) -=1835
AchievementTerm/EditorPrefix/Combat_Meta_MeleeCombat_10,Meta (Combate melé) - /// Meta (Melee Combat) -=1836
AchievementTerm/EditorPrefix/Combat_Meta_MeleeCombat_11,Meta (Combate melé) - /// Meta (Melee Combat) -=1837
AchievementTerm/EditorPrefix/Combat_Meta_MeleeCombat_2,Meta (Combate melé) - /// Meta (Melee Combat) -=1838
AchievementTerm/EditorPrefix/Combat_Meta_MeleeCombat_3,Meta (Combate melé) - /// Meta (Melee Combat) -=1839
AchievementTerm/EditorPrefix/Combat_Meta_MeleeCombat_4,Meta (Combate melé) - /// Meta (Melee Combat) -=1840
AchievementTerm/EditorPrefix/Combat_Meta_MeleeCombat_5,Meta (Combate melé) - /// Meta (Melee Combat) -=1841
AchievementTerm/EditorPrefix/Combat_Meta_MeleeCombat_6,Meta (Combate melé) - /// Meta (Melee Combat) -=1842
AchievementTerm/EditorPrefix/Combat_Meta_MeleeCombat_7,Meta (Combate melé) - /// Meta (Melee Combat) -=1843
AchievementTerm/EditorPrefix/Combat_Meta_MeleeCombat_8,Meta (Combate melé) - /// Meta (Melee Combat) -=1844
AchievementTerm/EditorPrefix/Combat_Meta_MeleeCombat_9,Meta (Combate melé) - /// Meta (Melee Combat) -=1845
AchievementTerm/EditorPrefix/StarCraftMaster_04_01,Maestría de StarCraft - /// StarCraft Master -=1846
AchievementTerm/EditorPrefix/StarCraftMaster_04_02,Maestría de StarCraft - /// StarCraft Master -=1847
AchievementTerm/EditorPrefix/StarCraftMaster_04_03,Maestría de StarCraft - /// StarCraft Master -=1848
AchievementTerm/EditorPrefix/StarCraftMaster_04_04,Maestría de StarCraft - /// StarCraft Master -=1849
AchievementTerm/EditorPrefix/StarCraftMaster_04_05,Maestría de StarCraft - /// StarCraft Master -=1850
AchievementTerm/EditorPrefix/StarCraftMaster_04_06,Maestría de StarCraft - /// StarCraft Master -=1851
AchievementTerm/EditorPrefix/StarCraftMaster_04_07,Maestría de StarCraft - /// StarCraft Master -=1852
AchievementTerm/EditorPrefix/StarCraftMaster_04_08,Maestría de StarCraft - /// StarCraft Master -=1853
AchievementTerm/EditorPrefix/StarCraftMaster_04_09,Maestría de StarCraft - /// StarCraft Master -=1854
AchievementTerm/EditorPrefix/StarCraftMaster_04_10,Maestría de StarCraft - /// StarCraft Master -=1855
AchievementTerm/EditorPrefix/StarCraftMaster_04_11,Maestría de StarCraft - /// StarCraft Master -=1856
AchievementTerm/EditorPrefix/StarCraftMaster_04_12,Maestría de StarCraft - /// StarCraft Master -=1857
AchievementTerm/EditorPrefix/StarCraftMaster_04_13,Maestría de StarCraft - /// StarCraft Master -=1858
AchievementTerm/EditorPrefix/StarCraftMaster_04_14,Maestría de StarCraft - /// StarCraft Master -=1859
AchievementTerm/EditorPrefix/StarCraftMaster_04_15,Maestría de StarCraft - /// StarCraft Master -=1860
AchievementTerm/EditorPrefix/StarCraftMaster_04_16,Maestría de StarCraft - /// StarCraft Master -=1861
AchievementTerm/EditorPrefix/StarCraftMaster_04_17,Maestría de StarCraft - /// StarCraft Master -=1862
AchievementTerm/EditorPrefix/StarCraftMaster_04_18,Maestría de StarCraft - /// StarCraft Master -=1863
AchievementTerm/EditorPrefix/StarCraftMaster_04_19,Maestría de StarCraft - /// StarCraft Master -=1864
AchievementTerm/EditorPrefix/StarCraftMaster_04_20,Maestría de StarCraft - /// StarCraft Master -=1865
AchievementTerm/EditorPrefix/StarCraftMaster_04_21,Maestría de StarCraft - /// StarCraft Master -=1866
AchievementTerm/EditorPrefix/StarCraftMaster_04_22,Maestría de StarCraft - /// StarCraft Master -=1867
AchievementTerm/EditorPrefix/StarCraftMaster_04_23,Maestría de StarCraft - /// StarCraft Master -=1868
AchievementTerm/EditorPrefix/StarCraftMaster_04_24,Maestría de StarCraft - /// StarCraft Master -=1869
AchievementTerm/EditorPrefix/StarCraftMaster_04_25,Maestría de StarCraft - /// StarCraft Master -=1870
AchievementTerm/EditorPrefix/StarCraftMaster_04_26,Maestría de StarCraft - /// StarCraft Master -=1871
AchievementTerm/EditorPrefix/StarCraftMaster_04_27,Maestría de StarCraft - /// StarCraft Master -=1872
AchievementTerm/EditorPrefix/StarCraftMaster_04_28,Maestría de StarCraft - /// StarCraft Master -=1873
AchievementTerm/EditorPrefix/StarCraftMaster_04_29,Maestría de StarCraft - /// StarCraft Master -=1874
AchievementTerm/EditorPrefix/StarCraftMaster_04_30,Maestría de StarCraft - /// StarCraft Master -=1875
Actor/EditorPrefix/AgriaDebris,Agria - /// Agria=1876
Actor/EditorPrefix/AgriaDebrisLarge,Agria - /// Agria=1877
Actor/EditorPrefix/AutoTurretRelease,Cuervo - /// Raven -=1878
Actor/EditorPrefix/AutoTurretReleaseMissile,Cuervo - /// Raven -=1879
Actor/EditorPrefix/BroodlingAttack,Engendración del Amo de la Colonia - /// Brood Lord Spawn -=1880
Actor/EditorPrefix/CastanarCabinet,Castanar - /// Castanar=1881
Actor/EditorPrefix/CastanarCage,Castanar - /// Castanar=1882
Actor/EditorPrefix/CastanarCamera,Castanar - /// Castanar=1883
Actor/EditorPrefix/CastanarLightboard,Castanar - /// Castanar=1884
Actor/EditorPrefix/CastanarStasisTube,Castanar /// Castanar=1885
Actor/EditorPrefix/CastanarWindowLarge,Castanar - /// Castanar=1886
Actor/EditorPrefix/CastanarWorkstation,Castanar - /// Castanar=1887
Actor/EditorPrefix/CharCrystal,Carbonis - /// Char=1888
Actor/EditorPrefix/CharCrystalHuge,Carbonis - /// Char=1889
Actor/EditorPrefix/CharCrystalLarge,Carbonis - /// Char=1890
Actor/EditorPrefix/FactoryLand,Fábrica - /// Factory -=1891
Actor/EditorPrefix/FactorySplat,Fábrica - /// Factory -=1892
Actor/EditorPrefix/FactoryTechLab,Fábrica - /// Factory -=1893
Actor/EditorPrefix/HavenCurtain,Manto (Bloquea el campo visual) - /// Curtain (LOS BLOCKER) -=1894
Actor/EditorPrefix/MarSaraCactus,Mar Sara - /// Mar Sara=1895
Actor/EditorPrefix/MeinhoffCurtain,Manto (Bloquea el campo visual) - /// Curtain (LOS BLOCKER) -=1896
Actor/EditorPrefix/MonlythCurtain,Manto (Bloquea el campo visual) - /// Curtain (LOS BLOCKER) -=1897
Actor/EditorPrefix/NeuralParasiteMissile,Infestador - /// Infestor -=1898
Actor/EditorPrefix/NeuralParasiteModel,Infestador - /// Infestor -=1899
Actor/EditorPrefix/NeuralParasiteRange,Infestador - /// Infestor -=1900
Actor/EditorPrefix/NeuralParasiteSound,Infestador - /// Infestor -=1901
Actor/EditorPrefix/NewFolsomCurtain,Manto (Bloquea el campo visual) - /// Curtain (LOS BLOCKER) -=1902
Actor/EditorPrefix/OrbitalCommand_CalldownExtraSuppliesDrop,Control orbital - /// Orbital Command -=1903
Actor/EditorPrefix/OrbitalCommand_CalldownExtraSuppliesImpact,Control orbital - /// Orbital Command -=1904
Actor/EditorPrefix/OrbitalCommand_CalldownMuleDrop,Control orbital - /// Orbital Command -=1905
Actor/EditorPrefix/OrbitalCommand_CalldownMuleImpact,Control orbital - /// Orbital Command -=1906
Actor/EditorPrefix/PhoenixPurifierACGluescreenDummy,=1907
Actor/EditorPrefix/PortZionCompactor,Puerto del Muerto - /// Deadman's Port=1908
Actor/EditorPrefix/PortZionCrusherDoodad,Puerto del Muerto - /// Deadman's Port=1909
Actor/EditorPrefix/PortZionGroundMix,Puerto del Muerto - /// Deadman's Port=1910
Actor/EditorPrefix/PortZionJunkPile,Puerto del Muerto - /// Deadman's Port=1911
Actor/EditorPrefix/RoachAttackMissile,Cucaracha - /// Roach -=1912
Actor/EditorPrefix/SpacePlatformCurtain,Manto (Bloquea el campo visual) - /// Curtain (LOS BLOCKER) -=1913
Actor/EditorPrefix/TarsonisCurtain,Manto (Bloquea el campo visual) - /// Curtain (LOS BLOCKER) -=1914
Actor/EditorPrefix/TyphonCurtain,Manto (Bloquea el campo visual) - /// Curtain (LOS BLOCKER) -=1915
Actor/EditorPrefix/UnbuildableBricks,HotS - /// HotS -=1916
Actor/EditorPrefix/UnbuildablePlates,HotS - /// HotS -=1917
Actor/EditorPrefix/UnbuildableRocks,HotS - /// HotS -=1918
Actor/EditorPrefix/ZhakulDasCurtain,Manto (Bloquea el campo visual) - /// Curtain (LOS BLOCKER) -=1919
Actor/EditorSuffix/AberrationACGluescreenDummy,=1920
Actor/EditorSuffix/AgriaBush,- Agria - /// - Agria -=1921
Actor/EditorSuffix/AgriaCrops,- Agria - /// - Agria -=1922
Actor/EditorSuffix/AgriaCurtain,- Agria /// - Agria=1923
Actor/EditorSuffix/AgriaFoliage,- Agria - /// - Agria -=1924
Actor/EditorSuffix/AgriaShrub,- Agria - /// - Agria -=1925
Actor/EditorSuffix/AgriaUnderbrush,- Agria - /// - Agria=1926
Actor/EditorSuffix/AiurCurtain,- Aiur /// - Aiur=1927
Actor/EditorSuffix/AiurFoliage,- Aiur - /// - Aiur -=1928
Actor/EditorSuffix/AiurPlant,- Aiur - /// - Aiur -=1929
Actor/EditorSuffix/AiurUnderbrush,- Aiur /// - Aiur=1930
Actor/EditorSuffix/ArchonACGluescreenDummy,=1931
Actor/EditorSuffix/AvernusUltraliskShackledEmpty,(Vacío) /// (Empty)=1932
Actor/EditorSuffix/BanelingACGluescreenDummy,=1933
Actor/EditorSuffix/BansheeACGluescreenDummy,=1934
Actor/EditorSuffix/BattlecruiserACGluescreenDummy,=1935
Actor/EditorSuffix/BelShirAlienPlant,- Bel'Shir - /// - Bel'Shir -=1936
Actor/EditorSuffix/BelShirAlienShrubs,- Bel'Shir - /// - Bel'Shir -=1937
Actor/EditorSuffix/BelShirBush,- Bel'Shir - /// - Bel'Shir -=1938
Actor/EditorSuffix/BelShirCliffRoots,- Bel'Shir - /// - Bel'Shir -=1939
Actor/EditorSuffix/BelShirCurtain,- Bel'Shir /// - Bel'Shir=1940
Actor/EditorSuffix/BelShirFlowers,- Bel'Shir - /// - Bel'Shir -=1941
Actor/EditorSuffix/BelShirFoliage,- Bel'Shir - /// - Bel'Shir -=1942
Actor/EditorSuffix/BelShirShrub,- Bel'Shir - /// - Bel'Shir -=1943
Actor/EditorSuffix/BelShirUnderbrush,- Bel'Shir /// - Bel'Shir=1944
Actor/EditorSuffix/BileLauncherACGluescreenDummy,=1945
Actor/EditorSuffix/BridgeCardinalFootprint,(Cardinal) /// (Cardinal)=1946
Actor/EditorSuffix/BridgeOrdinalFootprint,(Diagonal) /// (Diagonal)=1947
Actor/EditorSuffix/BroodLordACGluescreenDummy,=1948
Actor/EditorSuffix/BunkerACGluescreenDummy,=1949
Actor/EditorSuffix/CarrierACGluescreenDummy,=1950
Actor/EditorSuffix/CarrierAiurACGluescreenDummy,=1951
Actor/EditorSuffix/CharBones,- Carbonis - /// - Char -=1952
Actor/EditorSuffix/CharBonesCliff,- Carbonis - /// - Char -=1953
Actor/EditorSuffix/CharCrater,- Carbonis - /// - Char -=1954
Actor/EditorSuffix/CharCurtain45,- Carbonis /// - Char=1955
Actor/EditorSuffix/CharCurtain4590C,- Carbonis /// - Char=1956
Actor/EditorSuffix/CharCurtain45C,- Carbonis /// - Char=1957
Actor/EditorSuffix/CharCurtain45E,- Carbonis /// - Char=1958
Actor/EditorSuffix/CharCurtain90,- Carbonis /// - Char=1959
Actor/EditorSuffix/CharCurtain9045C,- Carbonis /// - Char=1960
Actor/EditorSuffix/CharCurtain90C,- Carbonis /// - Char=1961
Actor/EditorSuffix/CharCurtain90E,- Carbonis /// - Char=1962
Actor/EditorSuffix/CharFoliage,- Carbonis - /// - Char -=1963
Actor/EditorSuffix/CharPlant,- Carbonis - /// - Char -=1964
Actor/EditorSuffix/CharRock,- Carbonis - /// - Char -=1965
Actor/EditorSuffix/CharRockFormation,- Carbonis - /// - Char -=1966
Actor/EditorSuffix/CharRockLarge,- Carbonis - /// - Char -=1967
Actor/EditorSuffix/CharSpine,- Carbonis - /// - Char -=1968
Actor/EditorSuffix/CharSpineLarge,- Carbonis - /// - Char -=1969
Actor/EditorSuffix/ColossusACGluescreenDummy,=1970
Actor/EditorSuffix/ColossusPurifierACGluescreenDummy,=1971
Actor/EditorSuffix/CorruptorACGluescreenDummy,=1972
Actor/EditorSuffix/CorsairACGluescreenDummy,=1973
Actor/EditorSuffix/CorsairMPACGluescreenDummy,=1974
Actor/EditorSuffix/CycloneACGluescreenDummy,=1975
Actor/EditorSuffix/DarkArchonACGluescreenDummy,=1976
Actor/EditorSuffix/DarkTemplarShakurasACGluescreenDummy,=1977
Actor/EditorSuffix/Debris2x2NonConjoined,(2x2 no unidos) /// (2x2 Non-Conjoined)=1978
Actor/EditorSuffix/DevastationTurretACGluescreenDummy,=1979
Actor/EditorSuffix/DragoonACGluescreenDummy,=1980
Actor/EditorSuffix/FirebatACGluescreenDummy,=1981
Actor/EditorSuffix/GasStation,- (Rotación libre, Huella de 5x5) /// - (Free Rotate, 5x5 Footprint)=1982
Actor/EditorSuffix/GasStationAngled,- (Inclinado, Huella refinada) /// - (Angled, Refined Footprint)=1983
Actor/EditorSuffix/GoliathACGluescreenDummy,=1984
Actor/EditorSuffix/HavenFoliage,- Sanctuaris - /// - Haven -=1985
Actor/EditorSuffix/HavenPlant,- Sanctuaris - /// - Haven -=1986
